Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
فندق دار التوحيد إنتركونتيننتال,-0.09095918602186626,1.5511923518927984,3.3994039264022056,"Lat: 21.4210048, Lng: 39.822747299999996",2026-02-15,2026-02-20,Hotels in Al Shubaikah Makkah,Regular travel season with moderate hotel demand,21.4210048,39.8227473,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق إعمار السلطان,-0.09095918602186626,-0.47152398322167743,-0.12548866415275622,"Lat: 21.417296399999998, Lng: 39.8226672",2026-02-15,2026-02-20,Hotels in Al Shubaikah Makkah,Regular travel season with moderate hotel demand,21.4172964,39.8226672,0.0,False,True,False,False,False,False,True,False,True,False,False
Yasmin Al-Majd Hotel,-0.09095918602186626,-0.6962702426788416,-0.31345709806360356,"Lat: 21.413018299999997, Lng: 39.8219761",2026-02-15,2026-02-20,Hotels in Al Shubaikah Makkah,Regular travel season with moderate hotel demand,21.4130183,39.8219761,0.0,False,True,False,False,False,False,True,False,True,False,False
بارك إن باي راديسون مكة النسيم,-0.17530048243488588,-0.2467777237645132,0.508716401236019,"Lat: 21.381998199999998, Lng: 39.872478199999996",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3819982,39.8724782,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق زاد القمة النسيم مكة,-0.26101318204161317,-0.2467777237645132,-0.33305060033838835,"Lat: 21.3889298, Lng: 39.872906199999996",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3889298,39.8729062,0.0,False,True,False,False,False,False,True,True,False,False,False
ابراج الهداية,-0.2356422229580219,-0.2467777237645132,0.0009001911801961078,"Lat: 21.3895604, Lng: 39.8770743",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3895604,39.8770743,0.0,False,True,False,False,False,False,True,True,False,False,False
ميزاب تبارك,-0.27267010918812806,-0.6962702426788416,-0.3540436384899434,"Lat: 21.3952201, Lng: 39.8674143",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3952201,39.8674143,0.0,False,True,False,False,False,False,True,True,False,False,False
نزل وريف المقام للإيواء السياحي | Warive Al Maqam Hotel,-0.27129870599442046,-0.9210165021360048,-0.35221347618955146,"Lat: 21.3853558, Lng: 39.8774771",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3853558,39.8774771,0.0,False,True,False,False,False,False,True,True,False,False,False
رواء ليندي للضيافة السياحي - Rowaa Lindy Hotel,-0.2534704644762212,-0.47152398322167743,-0.3711610388289038,"Lat: 21.3957509, Lng: 39.8681122",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3957509,39.8681122,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق ملتقي الايمان 2,-0.26855589960700516,-1.5952552805074973,-0.363625076415525,"Lat: 21.3946581, Lng: 39.877752400000006",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3946581,39.877752400000006,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق مساكن الجود,-0.1759861840317397,0.2027147951498152,-0.34004827972224005,"Lat: 21.3689223, Lng: 39.877232299999996",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3689223,39.8772323,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق ملتزم النسيم,-0.24524204531397537,-0.2467777237645132,-0.3476918987415242,"Lat: 21.369393799999997, Lng: 39.8749302",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3693938,39.8749302,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق ملتزم البيت Home committed hotel,-0.2431849405234139,0.42746105460697836,-0.3664241481690657,"Lat: 21.3745375, Lng: 39.8747031",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3745375,39.8747031,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق مضياف الأفانين,-0.21232836866499208,-0.2467777237645132,-0.36125663108560596,"Lat: 21.3901246, Lng: 39.8774528",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3901246,39.8774528,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق آرام - ARAM HOTEL,-0.1979286351310619,-0.02203146430735001,-0.35985709520883563,"Lat: 21.3707803, Lng: 39.8786497",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3707803,39.8786497,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق أوتاد البدر عبدالله خياط,-0.22261389261779935,-0.9210165021360048,-0.35619677060805166,"Lat: 21.395175500000004, Lng: 39.877369",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.395175500000004,39.877369,0.0,False,True,False,False,False,False,True,True,False,False,False
Rowaa Makarem,-0.2795271251566663,-0.02203146430735001,-0.3736371407647282,"Lat: 21.396075, Lng: 39.868688999999996",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.396075,39.868689,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق سواعد العالمية,-0.24867055329824445,-0.6962702426788416,-0.3475842421356188,"Lat: 21.3931065, Lng: 39.8701356",2026-02-15,2026-02-20,Hotels in Al Naseem Makkah,Regular travel season with moderate hotel demand,21.3931065,39.8701356,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق البيرق,-0.24112783573285246,-0.2467777237645132,-0.2744854067258448,"Lat: 21.3866037, Lng: 39.8241008",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.3866037,39.8241008,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق بودل اجياد مكة,-0.07861655727849753,0.42746105460697836,-0.335849672091929,"Lat: 21.400863599999997, Lng: 39.832756499999995",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4008636,39.8327565,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق لمار اجياد الاول برج ب,-0.11633014510545753,-0.6962702426788416,0.005852395051845006,"Lat: 21.4010023, Lng: 39.8308562",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4010023,39.8308562,0.0,False,True,False,False,False,False,True,False,True,False,False
أبراج مريديان مكة,-0.09095918602186626,0.2027147951498152,1.0489372496693707,"Lat: 21.4027954, Lng: 39.826543199999996",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4027954,39.8265432,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق سيف بلص 3 من اورفانا,-0.18558600638769318,1.3264460924356352,-0.31356475466950895,"Lat: 21.4079131, Lng: 39.8342902",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4079131,39.8342902,0.0,False,True,False,False,False,False,True,True,False,False,False
فندق أسفار الحجاز 2,-0.12181575788028808,-1.8200015399646616,-0.3694385331344172,"Lat: 21.3849187, Lng: 39.834956299999995",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.3849187,39.8349563,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق الجود,-0.09095918602186626,-0.02203146430735001,-0.2584445724459386,"Lat: 21.3839604, Lng: 39.8264291",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.3839604,39.8264291,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق رحاب المروة,-0.09095918602186626,-0.47152398322167743,-0.3167944528466713,"Lat: 21.4039678, Lng: 39.8305991",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4039678,39.8305991,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق الجاد كدي,-0.09095918602186626,0.42746105460697836,-0.35232113279545685,"Lat: 21.3854851, Lng: 39.8310764",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.3854851,39.8310764,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق أبراج القصواء,-0.09095918602186626,-0.47152398322167743,-0.2246403981916396,"Lat: 21.4065074, Lng: 39.8300895",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4065074,39.8300895,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق الرحابة المكية ٣,-0.2246709974083608,-0.6962702426788416,-0.3695461897403226,"Lat: 21.3839066, Lng: 39.830763999999995",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.3839066,39.830764,0.0,False,True,False,False,False,False,True,True,False,False,False
Lamar Ajyad First Tower A Hotel فندق لمار اجياد الاول برج أ,-0.09095918602186626,-0.47152398322167743,-0.27459306333175026,"Lat: 21.4008955, Lng: 39.8307664",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4008955,39.8307664,0.0,False,True,False,False,False,False,True,False,True,False,False
MASARAT ROYAL HOTEL فندق مسارات رويال,-0.09095918602186626,-0.47152398322167743,-0.33918702687499674,"Lat: 21.3866716, Lng: 39.8265489",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.3866716,39.8265489,0.0,False,True,False,False,False,False,True,False,True,False,False
Al Olayan Palace Hotel,-0.09095918602186626,-0.47152398322167743,-0.12064411688701274,"Lat: 21.4064419, Lng: 39.830307",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4064419,39.830307,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق روابي السلام,-0.09095918602186626,-0.9210165021360048,-0.24671000240224883,"Lat: 21.4062917, Lng: 39.8336158",2026-02-15,2026-02-20,Hotels in Kudai Makkah,Regular travel season with moderate hotel demand,21.4062917,39.8336158,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق زوار الحرم,-0.15061522494814844,0.42746105460697836,-0.3707304124052821,"Lat: 21.427129, Lng: 39.814828299999995",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.427129,39.8148283,0.0,False,True,False,False,False,False,True,True,False,False,False
رمادا زاد التيسير,0.02972429502440575,-0.2467777237645132,-0.26167427062310095,"Lat: 21.4274988, Lng: 39.8146287",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4274988,39.8146287,0.0,False,True,False,False,False,False,True,False,True,False,False
OYO 473 Rasiyat Al Safa Hotel,-0.09095918602186626,2.000684870807127,-0.37342182755291736,"Lat: 21.435699, Lng: 39.819148999999996",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.435699,39.819149,0.0,False,True,False,False,False,False,True,False,True,False,False
Zaayir jarwal,-0.09095918602186626,1.7759386113499636,-0.37288354452339034,"Lat: 21.4344721, Lng: 39.8143489",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4344721,39.8143489,0.0,False,True,False,False,False,False,True,False,True,False,False
NOOR AL HIJAZ,-0.09095918602186626,2.000684870807127,-0.3732065143411066,"Lat: 21.427078599999998, Lng: 39.8176002",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4270786,39.8176002,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق راسيات الصفا,-0.09095918602186626,-0.6962702426788416,-0.3626561669623763,"Lat: 21.434697999999997, Lng: 39.8186179",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.434698,39.8186179,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق جوهرة قريش 1,-0.09095918602186626,-0.2467777237645132,-0.3681466538635523,"Lat: 21.426438599999997, Lng: 39.8144639",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4264386,39.8144639,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق وردة الوفاء,-0.09095918602186626,-1.145762761593169,-0.33455779282106407,"Lat: 21.4274411, Lng: 39.816482199999996",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4274411,39.8164822,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق اركان البيت جرول,-0.09095918602186626,-0.02203146430735001,-0.3700844727698496,"Lat: 21.4354443, Lng: 39.8158695",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4354443,39.8158695,0.0,False,True,False,False,False,False,True,False,True,False,False
Maysan el safa hotel,-0.09095918602186626,-2.044747799421825,-0.3716993218584308,"Lat: 21.429445200000004, Lng: 39.8175483",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.429445200000004,39.8175483,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق أسكن,-0.09095918602186626,-1.145762761593169,-0.35436660830765965,"Lat: 21.4295625, Lng: 39.8144375",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4295625,39.8144375,0.0,False,True,False,False,False,False,True,False,True,False,False
درة الأحباب,-0.09095918602186626,-0.6962702426788416,-0.35824224612025446,"Lat: 21.4350136, Lng: 39.820754",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4350136,39.820754,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق ديار الضيافة,-0.09095918602186626,-0.9210165021360048,-0.32605292095453664,"Lat: 21.4338156, Lng: 39.8147102",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4338156,39.8147102,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق ديار الرشد,-0.09095918602186626,-0.02203146430735001,-0.33714155136279395,"Lat: 21.4358751, Lng: 39.8196339",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4358751,39.8196339,0.0,False,True,False,False,False,False,True,False,True,False,False
Hotel Alam Al Haya فندق عالم الحیاۃ الفندقية,-0.09095918602186626,-1.145762761593169,-0.3711610388289038,"Lat: 21.428009199999998, Lng: 39.816027",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4280092,39.816027,0.0,False,True,False,False,False,False,True,False,True,False,False
فندق سفير المسك (Safeer Almisk Hotel),-0.09095918602186626,-1.3705090210503332,-0.3107656829159683,"Lat: 21.4261178, Lng: 39.8142893",2026-02-15,2026-02-20,Hotels in Jarwal Makkah,Regular travel season with moderate hotel demand,21.4261178,39.8142893,0.0,False,True,False,False,False,False,True,False,True,False,False
